customer_id,age,income,employment_type,education,marital_status,region,credit_score,loan_amount,tenure_years,existing_loans,default
C03809,36,205434,Salaried,Graduate,Single,North,755,1042957,3,0,1
C03810,24,688159,Salaried,Graduate,Single,West,534,518897,15,0,0
C03811,55,555550,Business,Not Graduate,Married,West,651,1324901,15,1,0
C03812,46,561135,Salaried,Graduate,Married,East,553,351635,3,0,0
C03813,32,342246,Business,Not Graduate,Single,North,645,1672200,1,2,1
C03814,31,406652,Salaried,Graduate,Married,North,629,1115481,3,1,0
C03815,57,182093,Salaried,Not Graduate,Married,Central,645,1128849,20,2,0
C03816,45,653530,Business,Graduate,Married,Central,578,1223767,10,0,0
C03817,38,282231,Salaried,Graduate,Single,Central,516,1476656,2,2,1
C03818,39,299005,Business,Not Graduate,Married,West,461,1255882,15,0,0
C03819,43,297192,Salaried,Graduate,Single,East,638,1308533,1,1,1
C03820,58,994684,Salaried,Graduate,Single,South,611,116538,5,0,0
C03821,38,327447,Self-Employed,Graduate,Single,North,589,1203146,3,0,1
C03822,46,676046,Salaried,Not Graduate,Single,Central,769,737933,10,0,0
C03823,26,437662,Salaried,Graduate,Married,North,572,1978347,3,0,1
C03824,24,304644,Self-Employed,Graduate,Married,North,777,312025,5,1,0
C03825,64,280778,Salaried,Graduate,Married,North,796,1481852,10,4,0
C03826,49,333372,Salaried,Not Graduate,Single,East,474,245392,5,0,0
C03827,54,427834,Business,Not Graduate,Married,North,658,1227569,10,0,0
C03828,37,579999,Business,Graduate,Married,East,614,847762,2,0,0
C03829,63,357916,Salaried,Graduate,Single,South,387,1321688,15,0,0
C03830,63,351939,Salaried,Graduate,Single,South,519,1310164,10,2,1
C03831,36,297592,Self-Employed,Not Graduate,Married,West,719,1957561,5,1,1
C03832,22,258507,Salaried,Graduate,Single,North,831,1795289,1,0,1
C03833,54,248957,Salaried,Graduate,Married,Central,731,197083,15,1,0
C03834,28,690114,Business,Graduate,Married,West,679,1182113,20,0,0
C03835,33,348719,Salaried,Graduate,Single,West,648,635273,2,2,0
C03836,62,362897,Self-Employed,Graduate,Married,South,801,1639908,3,1,1
C03837,28,327755,Business,Graduate,Single,Central,843,481508,2,0,0
C03838,50,383622,Self-Employed,Graduate,Single,North,597,696592,2,2,0
C03839,52,522815,Business,Not Graduate,Single,North,470,186322,3,2,0
C03840,56,355366,Salaried,Graduate,Married,South,461,308116,10,2,1
C03841,50,479899,Salaried,Graduate,Single,East,768,1908297,2,1,1
C03842,21,837514,Business,Graduate,Married,South,645,83087,15,0,0
C03843,63,305942,Salaried,Graduate,Single,Central,666,1174528,2,1,1
C03844,59,363029,Self-Employed,Graduate,Single,East,488,1844631,1,1,1
C03845,37,590353,Salaried,Not Graduate,Single,Central,582,86368,15,1,0
C03846,40,867857,Self-Employed,Graduate,Married,North,623,1743512,1,3,1
C03847,44,252953,Salaried,Graduate,Married,East,668,907247,15,1,0
C03848,42,205795,Salaried,Not Graduate,Married,Central,614,1189269,5,0,1
C03849,49,442292,Salaried,Graduate,Single,North,556,1552832,3,0,0
C03850,42,422208,Self-Employed,Not Graduate,Single,Central,579,633188,15,1,0
C03851,64,606267,Salaried,Not Graduate,Married,East,758,1900502,15,0,0
C03852,29,566029,Self-Employed,Not Graduate,Single,North,672,1477206,10,0,0
C03853,57,435703,Salaried,Graduate,Single,Central,705,750526,10,2,0
C03854,30,709380,Salaried,Not Graduate,Single,West,569,272182,5,1,0
C03855,56,325638,Self-Employed,Graduate,Married,East,384,206405,10,0,0
C03856,57,486606,Salaried,Not Graduate,Married,East,602,1918058,20,0,0
C03857,48,255999,Salaried,Graduate,Single,East,572,1720663,20,0,0
C03858,48,434105,Salaried,Not Graduate,Married,North,681,181016,10,1,0
C03859,62,229232,Self-Employed,Graduate,Married,East,900,1327723,20,2,0
C03860,63,267766,Business,Graduate,Single,Central,712,1711121,1,0,1
C03861,41,954796,Salaried,Not Graduate,Single,West,896,98070,20,1,0
C03862,44,194649,Salaried,Graduate,Married,Central,701,1890174,10,0,1
C03863,62,401316,Salaried,Graduate,Married,Central,593,450337,10,0,0
C03864,60,641937,Self-Employed,Graduate,Single,East,681,720037,20,2,0
C03865,22,1202135,Salaried,Graduate,Married,West,810,761921,5,0,0
C03866,28,479109,Self-Employed,Graduate,Married,West,814,1064281,5,0,1
C03867,47,491589,Salaried,Graduate,Married,West,598,1573701,2,0,1
C03868,42,450385,Business,Graduate,Single,West,672,923841,10,0,1
C03869,57,711944,Salaried,Graduate,Single,South,521,1136240,10,1,0
C03870,47,537275,Business,Graduate,Married,West,724,966358,15,0,0
C03871,49,341536,Salaried,Not Graduate,Married,East,789,1606610,10,0,0
C03872,23,730862,Salaried,Not Graduate,Single,West,653,1886301,1,0,1
C03873,64,359336,Self-Employed,Not Graduate,Married,Central,589,989947,20,1,0
C03874,33,215491,Self-Employed,Not Graduate,Married,South,682,1597053,15,0,0
C03875,30,215799,Salaried,Not Graduate,Married,Central,687,361356,10,0,0
C03876,56,404141,Business,Graduate,Single,East,657,1051635,1,0,1
C03877,29,463410,Salaried,Not Graduate,Married,East,666,1173852,2,1,1
C03878,47,680125,Salaried,Not Graduate,Married,West,634,1897567,15,0,0
C03879,54,590288,Salaried,Graduate,Single,East,739,115231,20,0,0
C03880,21,458599,Salaried,Graduate,Single,South,716,1731141,20,1,0
C03881,52,697445,Self-Employed,Graduate,Single,Central,561,1268692,3,1,0
C03882,45,444956,Salaried,Graduate,Married,East,559,1382467,10,1,0
C03883,49,247528,Salaried,Not Graduate,Single,East,627,811816,15,1,0
C03884,27,224402,Salaried,Not Graduate,Married,South,716,1565301,20,1,0
C03885,23,786548,Salaried,Graduate,Married,North,663,1521921,5,0,0
C03886,40,161078,Business,Graduate,Married,North,592,1360757,15,0,0
C03887,40,404200,Business,Graduate,Married,South,673,1989302,5,0,0
C03888,50,1692651,Salaried,Graduate,Married,East,620,147847,10,1,0
C03889,55,543973,Salaried,Graduate,Single,South,729,1726606,1,2,1
C03890,55,402784,Business,Not Graduate,Married,South,679,827725,5,0,0
C03891,59,207314,Salaried,Not Graduate,Single,North,621,98503,15,2,0
C03892,47,916041,Salaried,Not Graduate,Single,West,670,864639,15,0,0
C03893,46,763923,Salaried,Not Graduate,Single,East,768,552376,20,1,0
C03894,34,602087,Salaried,Graduate,Married,Central,598,1393961,5,1,1
C03895,37,442301,Business,Graduate,Single,South,686,1456891,2,1,1
C03896,38,572292,Self-Employed,Graduate,Married,North,643,1768770,20,2,1
C03897,49,413792,Business,Graduate,Married,West,688,1572905,2,1,1
C03898,40,285510,Salaried,Graduate,Single,East,591,309966,2,0,0
C03899,47,680341,Salaried,Graduate,Married,South,659,953734,5,1,0
C03900,38,432442,Business,Graduate,Married,North,749,1781126,5,0,0
C03901,24,559542,Business,Graduate,Single,South,565,122832,15,0,0
C03902,21,418944,Self-Employed,Graduate,Married,Central,530,1382103,10,0,0
C03903,21,544606,Salaried,Graduate,Married,East,533,1864910,10,1,1
C03904,46,439537,Self-Employed,Graduate,Single,East,544,436435,1,0,0
C03905,40,424366,Salaried,Graduate,Single,East,703,813389,5,0,1
C03906,43,448424,Salaried,Graduate,Married,East,523,839106,20,1,1
C03907,30,1676789,Self-Employed,Not Graduate,Married,North,623,1474820,20,1,0
C03908,31,634811,Self-Employed,Graduate,Married,Central,705,1470089,10,0,0
C03909,61,1416537,Self-Employed,Graduate,Single,South,687,1645684,10,1,0
C03910,61,440803,Self-Employed,Not Graduate,Married,North,615,1838976,2,0,1
C03911,25,384971,Salaried,Graduate,Single,West,667,1517458,2,1,1
C03912,21,272831,Salaried,Graduate,Married,East,659,1142370,20,0,0
C03913,37,910231,Self-Employed,Not Graduate,Married,East,629,969580,20,0,1
C03914,42,294391,Salaried,Graduate,Married,South,631,1227120,2,1,1
C03915,54,998792,Salaried,Graduate,Single,East,851,87555,3,1,0
C03916,61,280047,Salaried,Graduate,Married,East,722,1809144,10,2,0
C03917,49,659341,Salaried,Graduate,Single,South,873,868838,2,1,0
C03918,24,216218,Business,Graduate,Single,Central,605,1553364,2,0,1
C03919,25,362623,Salaried,Graduate,Married,North,642,90262,5,1,0
C03920,31,446831,Salaried,Not Graduate,Married,Central,530,1976328,20,2,1
C03921,41,338110,Self-Employed,Graduate,Married,South,577,792021,15,0,0
C03922,55,409955,Salaried,Graduate,Married,East,821,1515008,2,1,0
C03923,32,410838,Business,Graduate,Single,East,603,511333,5,1,0
C03924,46,636105,Salaried,Graduate,Married,Central,822,1835072,1,1,1
C03925,39,172985,Business,Graduate,Married,West,538,342428,2,0,1
C03926,27,343411,Salaried,Graduate,Single,North,555,725531,15,1,1
C03927,27,778081,Salaried,Not Graduate,Married,East,619,1975635,5,1,0
C03928,46,569842,Salaried,Graduate,Married,South,644,473751,15,0,0
C03929,60,783932,Salaried,Graduate,Married,Central,733,139023,2,1,0
C03930,25,622472,Business,Graduate,Married,North,690,257012,1,0,0
C03931,41,271690,Salaried,Not Graduate,Single,West,612,214772,2,1,0
C03932,34,595647,Self-Employed,Graduate,Single,East,638,1575375,5,0,0
C03933,24,462816,Salaried,Not Graduate,Single,Central,621,1140092,1,0,1
C03934,43,1227668,Business,Graduate,Single,East,567,1376297,1,1,1
C03935,62,634742,Self-Employed,Graduate,Married,Central,570,1057338,1,0,1
C03936,40,559901,Salaried,Graduate,Single,West,742,305623,3,0,0
C03937,35,597937,Salaried,Graduate,Married,South,485,589303,5,1,0
C03938,49,546331,Self-Employed,Graduate,Single,South,795,141104,3,0,0
C03939,28,539722,Salaried,Graduate,Married,North,619,1475132,15,4,0
C03940,61,392451,Salaried,Graduate,Single,East,580,403884,1,0,1
C03941,39,562959,Self-Employed,Graduate,Married,East,716,1851220,3,0,1
C03942,59,677937,Business,Graduate,Single,East,783,1513028,2,0,0
C03943,48,712936,Business,Graduate,Single,South,750,378784,3,2,0
C03944,47,675090,Self-Employed,Graduate,Married,North,695,1706054,10,0,0
C03945,24,872073,Salaried,Not Graduate,Married,South,747,1228092,15,1,1
C03946,35,733293,Business,Graduate,Married,Central,495,1013208,1,0,1
C03947,55,587031,Salaried,Not Graduate,Married,East,603,1272017,1,0,1
C03948,57,264435,Salaried,Graduate,Married,Central,567,1757582,20,1,0
C03949,21,264482,Business,Not Graduate,Married,West,760,1185583,15,1,0
C03950,23,395671,Salaried,Graduate,Married,Central,615,1779842,15,1,0
C03951,44,451820,Salaried,Graduate,Single,Central,726,792003,5,0,0
C03952,47,829933,Self-Employed,Graduate,Married,Central,698,97728,2,0,0
C03953,60,126643,Salaried,Graduate,Married,South,572,851310,20,0,0
C03954,56,277911,Salaried,Not Graduate,Married,Central,597,559958,15,1,0
C03955,54,405388,Salaried,Graduate,Married,East,766,965357,20,1,0
C03956,49,282494,Salaried,Graduate,Single,North,580,1107721,15,0,0
C03957,44,308924,Business,Graduate,Married,West,661,1711442,20,1,0
C03958,44,353407,Salaried,Graduate,Married,East,579,68226,5,0,0
C03959,62,289056,Salaried,Graduate,Married,North,621,1363522,15,0,1
C03960,24,312515,Salaried,Graduate,Married,East,645,598407,3,2,1
C03961,23,817049,Self-Employed,Graduate,Single,Central,579,1162136,10,1,0
C03962,54,583292,Self-Employed,Graduate,Single,West,563,107353,10,1,0
C03963,43,623918,Salaried,Graduate,Married,East,675,1344317,10,1,0
C03964,43,435671,Salaried,Not Graduate,Single,West,573,1846657,15,0,0
C03965,25,697318,Self-Employed,Graduate,Married,South,577,435145,20,0,0
C03966,51,647911,Salaried,Not Graduate,Married,South,565,1553918,10,1,0
C03967,61,579164,Salaried,Graduate,Single,Central,642,645929,2,1,1
C03968,26,329597,Salaried,Graduate,Single,Central,734,101712,3,1,0
C03969,57,362610,Salaried,Graduate,Married,South,785,495405,10,0,0
C03970,30,712231,Business,Graduate,Single,East,584,1025288,1,0,1
C03971,60,350624,Business,Graduate,Single,North,843,1752949,15,0,0
C03972,27,247747,Self-Employed,Not Graduate,Married,North,559,380429,3,0,0
C03973,59,347594,Business,Not Graduate,Married,South,747,165278,2,1,0
C03974,58,892456,Self-Employed,Graduate,Married,North,585,559272,10,1,0
C03975,41,347748,Business,Not Graduate,Married,East,571,1796885,2,1,1
C03976,40,512699,Salaried,Graduate,Married,North,582,215201,15,1,0
C03977,23,335353,Salaried,Graduate,Married,North,645,860944,10,1,0
C03978,42,623772,Self-Employed,Not Graduate,Married,South,702,1724941,1,1,1
C03979,24,563295,Self-Employed,Graduate,Married,West,710,784391,3,0,1
C03980,48,226152,Salaried,Graduate,Married,West,565,506770,20,0,0
C03981,32,499126,Salaried,Not Graduate,Single,East,560,1362784,1,0,1
C03982,58,207489,Salaried,Not Graduate,Married,West,567,669902,10,2,0
C03983,56,344782,Salaried,Graduate,Single,Central,639,1281215,5,2,1
C03984,61,440142,Salaried,Graduate,Single,South,631,167639,3,0,0
C03985,25,1015701,Salaried,Not Graduate,Married,West,564,1390731,2,2,1
C03986,33,510456,Business,Not Graduate,Single,North,674,1431872,10,0,0
C03987,43,313267,Self-Employed,Not Graduate,Single,West,853,778871,1,0,1
C03988,50,383561,Business,Not Graduate,Single,South,604,60960,15,1,0
C03989,57,670573,Business,Not Graduate,Married,North,610,536744,20,0,0
C03990,45,315185,Salaried,Graduate,Married,North,700,1220365,5,2,0
C03991,47,724792,Salaried,Not Graduate,Married,South,599,371064,20,0,0
C03992,34,349628,Salaried,Graduate,Married,East,710,857819,15,0,0
C03993,56,293052,Business,Not Graduate,Married,East,585,458540,10,2,0
C03994,59,354707,Salaried,Graduate,Married,South,814,638248,2,2,0
C03995,36,213773,Self-Employed,Not Graduate,Single,South,681,172994,1,0,1
C03996,42,166431,Salaried,Not Graduate,Married,South,594,1393348,3,1,1
C03997,41,426283,Business,Graduate,Single,North,597,957701,5,0,1
C03998,41,429216,Salaried,Not Graduate,Single,North,603,780456,10,1,0
C03999,28,496534,Business,Not Graduate,Married,South,773,1932460,10,1,0
C04000,36,425336,Salaried,Graduate,Married,North,535,877530,10,1,0
C04001,51,1261943,Salaried,Not Graduate,Married,Central,589,1562251,10,0,0
C04002,62,477244,Self-Employed,Graduate,Single,South,599,744595,1,1,1
C04003,30,238134,Business,Graduate,Single,North,648,1447581,3,4,1
C04004,52,267276,Salaried,Not Graduate,Single,East,625,77949,2,0,0
C04005,54,442474,Business,Not Graduate,Married,South,515,1252469,5,0,0
C04006,29,363690,Self-Employed,Graduate,Married,South,614,1301260,20,1,1
C04007,37,254532,Self-Employed,Not Graduate,Married,South,641,989536,10,1,1
C04008,31,430851,Salaried,Graduate,Married,West,593,385681,15,0,0
C04009,52,433695,Salaried,Graduate,Married,South,711,1507095,10,0,0
C04010,30,907149,Salaried,Graduate,Single,East,732,428147,3,0,0
C04011,42,292950,Business,Graduate,Married,North,642,1311641,3,1,1
C04012,37,366598,Business,Not Graduate,Married,South,670,1880662,1,1,1
C04013,24,905893,Self-Employed,Not Graduate,Married,Central,455,1074483,1,1,1
C04014,45,512914,Salaried,Not Graduate,Single,North,612,1504095,15,0,0
C04015,41,292178,Salaried,Graduate,Married,East,740,624989,15,1,0
C04016,57,320735,Business,Graduate,Single,West,611,886943,1,0,1
C04017,58,256178,Salaried,Graduate,Married,East,583,130664,5,0,0
C04018,21,458067,Business,Not Graduate,Married,West,854,461496,15,2,0
C04019,45,703639,Salaried,Graduate,Single,North,813,1138003,1,1,1
C04020,56,921635,Salaried,Graduate,Single,West,692,147180,10,0,0
C04021,37,226652,Business,Not Graduate,Married,North,752,677838,1,0,1
C04022,61,654157,Salaried,Graduate,Married,East,449,1176528,20,1,0
C04023,44,476365,Salaried,Graduate,Married,East,579,116046,5,1,0
C04024,22,393222,Business,Graduate,Married,West,607,156918,1,2,0
C04025,60,366662,Self-Employed,Graduate,Married,Central,628,1920208,1,1,1
C04026,35,186387,Self-Employed,Graduate,Single,East,605,1428162,10,0,1
C04027,52,589540,Self-Employed,Not Graduate,Married,West,420,1553463,15,0,0
C04028,59,244388,Salaried,Not Graduate,Married,South,684,665358,10,1,0
C04029,26,315941,Salaried,Graduate,Single,North,698,1681032,20,0,0
C04030,21,533969,Salaried,Graduate,Single,South,794,884754,20,1,0
C04031,43,195343,Salaried,Graduate,Single,South,579,1049488,10,0,0
C04032,59,244175,Salaried,Graduate,Single,South,571,1005200,1,1,1
C04033,37,765587,Self-Employed,Graduate,Married,West,408,1168822,10,0,0
C04034,54,467393,Salaried,Graduate,Single,East,623,1077348,3,1,0
C04035,61,328407,Self-Employed,Graduate,Married,South,731,1792828,2,0,1
C04036,49,468222,Salaried,Graduate,Married,West,594,589871,2,0,0
C04037,29,597951,Salaried,Graduate,Single,East,842,1443440,10,1,0
C04038,33,733912,Salaried,Not Graduate,Single,North,626,498431,15,0,0
C04039,26,268177,Business,Graduate,Married,East,663,1778789,5,0,0
C04040,26,278959,Salaried,Graduate,Single,East,527,449325,20,0,0
C04041,40,581725,Self-Employed,Not Graduate,Single,South,675,1337861,10,1,0
C04042,23,590181,Self-Employed,Graduate,Single,West,471,371901,15,1,0
C04043,37,241642,Salaried,Not Graduate,Single,Central,712,843091,10,0,1
C04044,32,283710,Salaried,Graduate,Single,North,715,1361958,1,0,1
C04045,21,405474,Business,Graduate,Single,West,772,695558,20,0,0
C04046,37,447132,Salaried,Graduate,Married,South,558,955643,20,0,0
C04047,23,452873,Salaried,Graduate,Single,West,664,65064,15,1,0
C04048,46,239978,Self-Employed,Graduate,Married,Central,700,1260763,20,0,0
C04049,35,450819,Self-Employed,Not Graduate,Single,North,689,1785888,5,2,0
C04050,56,320354,Salaried,Graduate,Single,East,572,1759556,10,0,0
C04051,52,261753,Salaried,Graduate,Married,North,434,1722654,3,1,1
C04052,52,440229,Salaried,Graduate,Single,Central,681,939417,15,2,0
C04053,24,420480,Salaried,Not Graduate,Single,North,636,1142834,2,1,0
C04054,38,634607,Salaried,Not Graduate,Married,North,598,709830,15,0,0
C04055,39,300308,Salaried,Not Graduate,Single,South,718,989507,3,0,0
C04056,63,491799,Salaried,Graduate,Married,East,645,861100,20,0,0
C04057,55,218402,Business,Graduate,Single,Central,531,1437979,3,1,1
C04058,60,390942,Self-Employed,Not Graduate,Single,South,476,686480,20,1,0
C04059,34,545062,Business,Not Graduate,Single,North,548,1457296,3,0,0
C04060,53,566147,Salaried,Graduate,Married,North,865,679769,5,0,0
C04061,34,567885,Salaried,Not Graduate,Married,West,715,1996513,5,0,1
C04062,54,635374,Salaried,Graduate,Married,South,666,1261694,15,0,0
C04063,24,361998,Business,Graduate,Married,Central,633,1300625,5,1,0
C04064,44,552979,Salaried,Not Graduate,Married,Central,627,1870464,2,1,1
C04065,49,1025750,Salaried,Not Graduate,Married,Central,755,520471,20,1,0
C04066,39,358538,Salaried,Graduate,Married,Central,605,55397,1,0,1
C04067,26,823310,Salaried,Not Graduate,Married,North,701,936357,15,1,1
C04068,53,656325,Salaried,Graduate,Single,North,618,657769,10,2,0
C04069,60,392446,Salaried,Graduate,Married,South,824,203305,10,2,0
C04070,39,407463,Salaried,Graduate,Married,East,716,1575128,15,0,0
C04071,21,466624,Self-Employed,Graduate,Single,Central,762,1421028,1,1,1
C04072,25,639904,Salaried,Graduate,Married,North,597,1299374,10,1,0
C04073,47,530293,Self-Employed,Graduate,Married,South,745,506435,15,1,0
C04074,36,357271,Salaried,Not Graduate,Single,Central,621,1595150,15,1,0
C04075,26,173351,Salaried,Graduate,Married,East,659,575418,3,0,0
C04076,60,598677,Salaried,Graduate,Married,Central,797,1747157,2,1,1
C04077,33,185419,Salaried,Not Graduate,Married,West,556,588359,10,1,0
C04078,55,239260,Salaried,Not Graduate,Single,Central,668,1970525,2,0,1
C04079,39,369123,Salaried,Graduate,Single,West,689,422384,20,1,0
C04080,32,256187,Self-Employed,Not Graduate,Single,East,696,576406,15,0,0
C04081,36,510368,Salaried,Graduate,Single,West,609,1754599,1,0,1
C04082,63,387207,Salaried,Graduate,Married,East,837,1160984,15,0,0
C04083,30,629923,Salaried,Graduate,Married,South,533,1150362,10,0,0
C04084,45,214599,Salaried,Graduate,Married,West,781,655559,2,0,0
C04085,40,328452,Salaried,Not Graduate,Single,Central,759,69158,3,2,0
C04086,51,443250,Business,Graduate,Single,Central,821,1916095,3,0,0
C04087,24,451002,Salaried,Not Graduate,Married,South,507,138114,15,2,0
C04088,64,604596,Salaried,Graduate,Married,North,571,758481,1,0,0
C04089,43,293148,Self-Employed,Graduate,Married,East,784,571358,20,0,0
C04090,22,358396,Self-Employed,Graduate,Married,North,481,594162,5,0,0
C04091,42,555879,Business,Not Graduate,Married,North,505,289139,10,2,0
C04092,57,164497,Business,Graduate,Single,South,606,919875,15,1,0
C04093,28,526086,Self-Employed,Graduate,Married,South,667,1663685,3,1,1
C04094,27,623919,Business,Graduate,Single,West,793,1738539,3,0,0
C04095,34,242765,Salaried,Graduate,Married,West,633,1421302,1,1,1
C04096,23,383939,Self-Employed,Graduate,Married,West,595,172603,3,0,0
C04097,36,866049,Business,Graduate,Married,West,678,1032207,10,1,0
C04098,39,595360,Self-Employed,Graduate,Single,West,692,1513497,1,1,1
C04099,38,540979,Business,Not Graduate,Married,Central,689,1692245,2,1,1
C04100,36,691025,Salaried,Graduate,Single,South,633,1996808,1,1,1
C04101,28,996540,Salaried,Graduate,Single,East,474,547821,20,1,0
C04102,53,446118,Business,Graduate,Married,East,567,1491525,10,0,0
C04103,32,368341,Salaried,Graduate,Married,East,777,1274301,20,0,1
C04104,31,690272,Self-Employed,Graduate,Married,East,666,918450,10,0,0
C04105,25,406624,Salaried,Graduate,Married,East,620,937024,2,1,0
C04106,47,291382,Self-Employed,Graduate,Single,Central,750,928058,15,0,0
C04107,32,346961,Business,Graduate,Single,South,548,1709081,1,2,1
C04108,37,509175,Salaried,Not Graduate,Single,West,629,828873,10,0,0
C04109,26,361378,Salaried,Graduate,Married,West,662,999756,10,1,0
C04110,53,373719,Salaried,Graduate,Single,West,610,516548,2,0,0
C04111,25,278648,Business,Graduate,Married,South,659,384943,5,0,0
C04112,48,844006,Self-Employed,Not Graduate,Married,South,633,374329,1,0,0
C04113,34,379199,Salaried,Graduate,Married,Central,524,1570105,10,1,0
C04114,25,321200,Salaried,Graduate,Married,Central,666,353682,3,0,0
C04115,53,336951,Business,Not Graduate,Single,West,530,1905351,2,0,1
C04116,61,634845,Business,Graduate,Married,South,664,548905,5,0,0
C04117,39,572598,Salaried,Not Graduate,Married,West,773,1310046,5,1,1
C04118,42,352979,Salaried,Not Graduate,Married,Central,624,1533024,2,1,1
C04119,25,448893,Self-Employed,Not Graduate,Single,West,544,170026,5,2,0
C04120,22,501077,Salaried,Graduate,Single,Central,638,284257,10,2,0
C04121,50,322276,Business,Graduate,Married,North,575,1151682,5,0,0
C04122,59,221177,Salaried,Graduate,Single,East,703,1999330,1,0,1
C04123,24,557806,Self-Employed,Graduate,Married,North,636,1179803,3,3,1
C04124,53,330403,Salaried,Graduate,Single,West,803,496295,10,1,0
C04125,33,539369,Business,Graduate,Married,West,754,730388,2,1,0
C04126,40,511172,Salaried,Graduate,Married,South,636,1664999,3,2,0
C04127,27,453661,Salaried,Graduate,Married,East,714,736426,15,0,0
C04128,35,365215,Salaried,Graduate,Married,Central,614,693887,10,1,0
C04129,43,332612,Business,Not Graduate,Married,West,653,804077,3,2,0
C04130,34,265060,Salaried,Not Graduate,Married,Central,617,1182046,5,1,1
C04131,43,335495,Salaried,Graduate,Married,Central,718,1905918,15,1,0
C04132,39,571469,Salaried,Graduate,Single,Central,778,818378,2,1,0
C04133,49,829867,Salaried,Not Graduate,Single,North,721,1236789,2,0,0
C04134,40,776843,Salaried,Graduate,Single,Central,732,1144526,1,2,1
C04135,49,472333,Salaried,Graduate,Single,South,733,1809659,5,1,0
C04136,44,829669,Self-Employed,Graduate,Married,North,699,328369,1,1,0
C04137,38,385359,Self-Employed,Graduate,Married,North,547,543466,1,1,1
C04138,30,247466,Business,Graduate,Married,West,803,1054627,5,0,0
C04139,61,1050097,Business,Not Graduate,Single,East,812,1393679,10,0,0
C04140,28,562284,Salaried,Graduate,Single,East,628,885624,15,0,0
C04141,46,221774,Self-Employed,Not Graduate,Married,West,616,129711,20,1,0
C04142,49,892312,Salaried,Graduate,Married,East,705,191123,1,1,0
C04143,30,316620,Salaried,Not Graduate,Married,Central,699,252500,3,1,0
C04144,37,349183,Salaried,Graduate,Married,South,631,1878148,15,0,0
C04145,22,700550,Salaried,Graduate,Married,Central,537,315593,10,0,0
C04146,26,816488,Salaried,Graduate,Married,East,677,1008599,5,0,0
C04147,25,282001,Salaried,Not Graduate,Married,East,699,1464933,2,0,1
C04148,48,857645,Self-Employed,Not Graduate,Married,South,715,1783126,10,0,0
C04149,61,655665,Salaried,Graduate,Single,North,681,674533,1,0,1
C04150,25,308696,Self-Employed,Graduate,Married,North,625,1195645,3,0,1
C04151,38,396068,Salaried,Not Graduate,Married,South,739,1780077,15,1,0
C04152,46,875246,Salaried,Not Graduate,Single,North,655,283597,5,2,0
C04153,40,219201,Salaried,Graduate,Single,East,608,598196,2,0,0
C04154,61,823502,Salaried,Graduate,Married,North,633,416991,15,0,0
C04155,47,647505,Salaried,Graduate,Married,East,492,957342,3,0,0
C04156,32,556328,Self-Employed,Graduate,Married,West,633,828628,20,1,0
C04157,27,469424,Self-Employed,Graduate,Single,Central,711,999826,2,0,1
C04158,23,1073636,Salaried,Graduate,Married,North,680,850444,5,0,0
C04159,30,1147464,Salaried,Graduate,Single,West,786,67412,15,2,0
C04160,54,335422,Business,Graduate,Married,North,626,1063654,10,1,0
C04161,45,582737,Salaried,Not Graduate,Married,West,693,1470750,1,0,1
C04162,55,1028353,Salaried,Not Graduate,Married,South,721,1909665,5,0,0
C04163,36,310745,Salaried,Graduate,Single,West,860,317800,3,1,0
C04164,22,493566,Self-Employed,Graduate,Single,East,663,1238615,10,0,1
C04165,44,695053,Self-Employed,Graduate,Single,South,556,528174,15,0,0
C04166,30,178670,Self-Employed,Not Graduate,Married,South,726,1507556,2,0,1
C04167,58,642325,Salaried,Graduate,Single,East,817,852305,10,2,0
C04168,42,271089,Salaried,Graduate,Single,North,620,1717349,10,0,0
C04169,46,482409,Salaried,Graduate,Married,South,725,1994391,3,0,1
C04170,63,740406,Self-Employed,Graduate,Married,North,760,1542822,1,2,1
C04171,59,150974,Business,Graduate,Single,Central,741,1297455,20,0,0
C04172,47,630101,Salaried,Graduate,Single,West,661,1624471,10,0,0
C04173,49,1107092,Salaried,Graduate,Married,West,587,200595,10,1,0
C04174,58,348019,Salaried,Graduate,Married,East,642,622735,1,1,1
C04175,40,573498,Salaried,Graduate,Married,East,691,99757,1,0,0
C04176,47,806838,Salaried,Graduate,Single,West,731,834402,2,1,0
C04177,61,216030,Salaried,Graduate,Married,Central,680,1349071,15,0,0
C04178,40,622075,Business,Graduate,Married,East,615,1847462,2,2,1
C04179,64,701302,Salaried,Graduate,Married,Central,699,1954209,1,2,1
C04180,39,589705,Salaried,Graduate,Single,East,727,1489485,20,2,0
C04181,40,459999,Salaried,Not Graduate,Single,South,684,1311492,5,1,0
C04182,55,282042,Salaried,Graduate,Married,North,574,1038892,1,1,1
C04183,22,827480,Salaried,Graduate,Married,West,633,841894,2,2,0
C04184,50,449336,Self-Employed,Not Graduate,Married,North,735,428976,3,1,0
C04185,54,294564,Salaried,Graduate,Single,West,525,1261443,3,0,1
C04186,42,383420,Business,Not Graduate,Married,East,461,775166,15,2,0
C04187,23,522183,Salaried,Graduate,Single,North,785,360609,10,1,0
C04188,26,219140,Salaried,Graduate,Single,Central,696,504325,20,3,0
C04189,35,445997,Salaried,Graduate,Married,East,704,140027,3,1,0
C04190,47,366738,Self-Employed,Not Graduate,Single,South,553,100528,2,0,0
C04191,30,807107,Salaried,Graduate,Single,North,716,1396950,3,0,0
